0.75 0.1 3.47135 0.814954
0.75 0.11 3.43743 0.756856
0.75 0.12 3.40303 0.709029
0.75 0.13 3.3777 0.653492
0.75 0.14 3.35109 0.613922
0.75 0.15 3.32416 0.578873
0.75 0.16 3.30567 0.536893
0.75 0.17 3.28167 0.504494
0.75 0.18 3.26734 0.480864
0.75 0.19 3.25222 0.452005
0.75 0.2 3.23717 0.436048
0.75 0.21 3.22389 0.411255
0.75 0.22 3.21065 0.388754
0.75 0.23 3.19899 0.370921
0.75 0.24 3.18921 0.352443
0.75 0.25 3.17868 0.331956
0.75 0.26 3.1712 0.320396
0.75 0.27 3.16369 0.311371
0.75 0.28 3.15481 0.295384
0.75 0.29 3.14835 0.278709
0.75 0.3 3.14195 0.269067
0.75 0.31 3.13533 0.259925
0.75 0.32 3.12844 0.246115
0.75 0.33 3.12596 0.238386
0.75 0.34 3.12221 0.235319
0.75 0.35 3.11131 0.221281
0.75 0.36 3.11073 0.212697
0.75 0.37 3.10685 0.206478
0.75 0.38 3.10004 0.195155
0.75 0.39 3.09765 0.193616
0.75 0.4 3.09377 0.186465
0.75 0.41 3.09201 0.182432
0.75 0.42 3.09105 0.178333
0.75 0.43 3.08646 0.168916
0.75 0.44 3.08517 0.167781
0.75 0.45 3.08092 0.162309
0.75 0.46 3.07811 0.161666
0.75 0.47 3.07973 0.1817
0.75 0.48 3.07509 0.152661
0.75 0.49 3.07235 0.152192
0.75 0.5 3.07448 0.147983
0.75 0.51 3.07046 0.146606
0.75 0.52 3.06955 0.143356
0.75 0.53 3.06712 0.140638
0.75 0.54 3.0654 0.133674
0.75 0.55 3.06458 0.130187
0.75 0.56 3.06509 0.135562
0.75 0.57 3.06161 0.134899
0.75 0.58 3.06035 0.128638
0.75 0.59 3.06049 0.128695
0.76 0.1 3.44663 0.771234
0.76 0.11 3.41382 0.708409
0.76 0.12 3.38372 0.670666
0.76 0.13 3.35429 0.621602
0.76 0.14 3.32909 0.573181
0.76 0.15 3.31386 0.546448
0.76 0.16 3.28538 0.494401
0.76 0.17 3.26892 0.478566
0.76 0.18 3.25005 0.451562
0.76 0.19 3.23309 0.426325
0.76 0.2 3.22302 0.406127
0.76 0.21 3.21109 0.379166
0.76 0.22 3.20017 0.363826
0.76 0.23 3.18759 0.341412
0.76 0.24 3.17577 0.325915
0.76 0.25 3.16373 0.308525
0.76 0.26 3.15602 0.293181
0.76 0.27 3.14897 0.283874
0.76 0.28 3.14198 0.270869
0.76 0.29 3.13531 0.258824
0.76 0.3 3.12956 0.243763
0.76 0.31 3.12444 0.24279
0.76 0.32 3.11752 0.222492
0.76 0.33 3.11368 0.220362
0.76 0.34 3.11076 0.215893
0.76 0.35 3.10829 0.204275
0.76 0.36 3.09848 0.193353
0.76 0.37 3.09606 0.190501
0.76 0.38 3.09048 0.179133
0.76 0.39 3.08783 0.174476
0.76 0.4 3.08515 0.170255
0.76 0.41 3.08708 0.165538
0.76 0.42 3.08071 0.163788
0.76 0.43 3.08135 0.159921
0.76 0.44 3.07668 0.15236
0.76 0.45 3.07356 0.150067
0.76 0.46 3.07132 0.144461
0.76 0.47 3.06956 0.142155
0.76 0.48 3.06881 0.134178
0.76 0.49 3.063 0.131194
0.76 0.5 3.06323 0.128947
0.76 0.51 3.06105 0.125267
0.76 0.52 3.0621 0.124203
0.76 0.53 3.05865 0.121544
0.76 0.54 3.05887 0.12047
0.76 0.55 3.05864 0.116672
0.76 0.56 3.05594 0.351349
0.76 0.57 3.06292 0.117292
0.76 0.58 3.05635 0.120144
0.76 0.59 3.05487 0.113501
0.77 0.1 3.42489 0.73164
0.77 0.11 3.39043 0.679527
0.77 0.12 3.36578 0.629479
0.77 0.13 3.33614 0.581434
0.77 0.14 3.3107 0.55174
0.77 0.15 3.28685 0.514228
0.77 0.16 3.26663 0.471311
0.77 0.17 3.25567 0.45251
0.77 0.18 3.23694 0.424947
0.77 0.19 3.22233 0.397237
0.77 0.2 3.20846 0.377948
0.77 0.21 3.19721 0.358268
0.77 0.22 3.18567 0.338923
0.77 0.23 3.17201 0.319966
0.77 0.24 3.15777 0.299041
0.77 0.25 3.15377 0.28982
0.77 0.26 3.14783 0.274791
0.77 0.27 3.14097 0.261432
0.77 0.28 3.13191 0.253678
0.77 0.29 3.12234 0.236525
0.77 0.3 3.11961 0.227031
0.77 0.31 3.11416 0.216327
0.77 0.32 3.11027 0.209161
0.77 0.33 3.1059 0.201534
0.77 0.34 3.0983 0.191144
0.77 0.35 3.09677 0.185806
0.77 0.36 3.09084 0.178135
0.77 0.37 3.08537 0.171758
0.77 0.38 3.0849 0.165602
0.77 0.39 3.08168 0.155811
0.77 0.4 3.0783 0.15568
0.77 0.41 3.07631 0.151543
0.77 0.42 3.07308 0.144772
0.77 0.43 3.07073 0.138795
0.77 0.44 3.06724 0.13713
0.77 0.45 3.0672 0.132579
0.77 0.46 3.06441 0.128997
0.77 0.47 3.0623 0.125276
0.77 0.48 3.06045 0.118705
0.77 0.49 3.0617 0.11973
0.77 0.5 3.05734 0.113861
0.77 0.51 3.05382 0.109972
0.77 0.52 3.05677 0.111632
0.77 0.53 3.05282 0.107124
0.77 0.54 3.05224 0.109796
0.77 0.55 3.05143 0.10846
0.77 0.56 3.0491 0.108615
0.77 0.57 3.04879 0.100833
0.77 0.58 3.04718 0.102232
0.77 0.59 3.04871 0.104703
0.78 0.1 3.40227 0.691598
0.78 0.11 3.37058 0.640225
0.78 0.12 3.3416 0.590343
0.78 0.13 3.31593 0.548989
0.78 0.14 3.2911 0.513959
0.78 0.15 3.27177 0.480535
0.78 0.16 3.25448 0.455932
0.78 0.17 3.23651 0.420874
0.78 0.18 3.22058 0.394601
0.78 0.19 3.20661 0.374052
0.78 0.2 3.19521 0.347224
0.78 0.21 3.18301 0.561843
0.78 0.22 3.17372 0.317207
0.78 0.23 3.1628 0.296596
0.78 0.24 3.15522 0.280618
0.78 0.25 3.1433 0.264047
0.78 0.26 3.13893 0.256388
0.78 0.27 3.12775 0.239439
0.78 0.28 3.12281 0.229632
0.78 0.29 3.11478 0.22073
0.78 0.3 3.10828 0.206424
0.78 0.31 3.10224 0.195104
0.78 0.32 3.0982 0.189543
0.78 0.33 3.09392 0.179746
0.78 0.34 3.09105 0.174298
0.78 0.35 3.08549 0.166945
0.78 0.36 3.08372 0.161853
0.78 0.37 3.08121 0.15223
0.78 0.38 3.07349 0.144443
0.78 0.39 3.0732 0.177514
0.78 0.4 3.06838 0.136929
0.78 0.41 3.06555 0.131566
0.78 0.42 3.06478 0.127186
0.78 0.43 3.06106 0.120859
0.78 0.44 3.06374 0.121223
0.78 0.45 3.05662 0.113175
0.78 0.46 3.0578 0.114555
0.78 0.47 3.05719 0.114626
0.78 0.48 3.05473 0.284815
0.78 0.49 3.0506 0.103727
0.78 0.5 3.04851 0.102286
0.78 0.51 3.04956 0.097408
0.78 0.52 3.04976 0.0998678
0.78 0.53 3.0468 0.10682
0.78 0.54 3.04611 0.0957394
0.78 0.55 3.04437 0.0947976
0.78 0.56 3.04409 0.0918996
0.78 0.57 3.04426 0.0915091
0.78 0.58 3.04412 0.0925717
0.78 0.59 3.04374 0.090502
0.79 0.1 3.38749 0.666514
0.79 0.11 3.3539 0.605721
0.79 0.12 3.3261 0.566214
0.79 0.13 3.29837 0.526093
0.79 0.14 3.2723 0.477161
0.79 0.15 3.25938 0.457317
0.79 0.16 3.24378 0.424962
0.79 0.17 3.22505 0.397206
0.79 0.18 3.20828 0.377054
0.79 0.19 3.19363 0.348801
0.79 0.2 3.18348 0.32507
0.79 0.21 3.16976 0.402051
0.79 0.22 3.15802 0.28919
0.79 0.23 3.1471 0.276441
0.79 0.24 3.14109 0.257918
0.79 0.25 3.13296 0.243292
0.79 0.26 3.12732 0.235083
0.79 0.27 3.11797 0.21968
0.79 0.28 3.11076 0.209265
0.79 0.29 3.10678 0.230563
0.79 0.3 3.09885 0.18975
0.79 0.31 3.09428 0.17803
0.79 0.32 3.09054 0.170525
0.79 0.33 3.08705 0.165881
0.79 0.34 3.08218 0.154579
0.79 0.35 3.07717 0.150706
0.79 0.36 3.07528 0.144612
0.79 0.37 3.07073 0.14215
0.79 0.38 3.06901 0.133418
0.79 0.39 3.06502 0.126375
0.79 0.4 3.06251 0.124216
0.79 0.41 3.05868 0.142822
0.79 0.42 3.05727 0.11191
0.79 0.43 3.05765 0.109408
0.79 0.44 3.05358 0.10712
0.79 0.45 3.05203 0.120614
0.79 0.46 3.04954 0.0997253
0.79 0.47 3.04712 0.0979577
0.79 0.48 3.04835 0.0953954
0.79 0.49 3.04551 0.0929153
0.79 0.5 3.04285 0.0882886
0.79 0.51 3.04335 0.0872433
0.79 0.52 3.04436 0.0900567
0.79 0.53 3.0412 0.0846816
0.79 0.54 3.04027 0.0830222
0.79 0.55 3.04002 0.0834635
0.79 0.56 3.03952 0.0814535
0.79 0.57 3.03597 0.0885862
0.79 0.58 3.03944 0.082176
0.79 0.59 3.03717 0.0792022
0.8 0.1 3.3605 0.619551
0.8 0.11 3.33578 0.571058
0.8 0.12 3.30687 0.534384
0.8 0.13 3.28364 0.495159
0.8 0.14 3.26306 0.454911
0.8 0.15 3.24492 0.426183
0.8 0.16 3.22626 0.39545
0.8 0.17 3.20901 0.371456
0.8 0.18 3.19323 0.343969
0.8 0.19 3.18045 0.324324
0.8 0.2 3.17045 0.309883
0.8 0.21 3.15905 0.29243
0.8 0.22 3.14714 0.269284
0.8 0.23 3.13906 0.258849
0.8 0.24 3.13363 0.239908
0.8 0.25 3.12456 0.228838
0.8 0.26 3.11502 0.215716
0.8 0.27 3.11035 0.201095
0.8 0.28 3.10414 0.194671
0.8 0.29 3.09761 0.181591
0.8 0.3 3.09106 0.172135
0.8 0.31 3.08521 0.161778
0.8 0.32 3.08339 0.155873
0.8 0.33 3.07695 0.147345
0.8 0.34 3.07472 0.142758
0.8 0.35 3.06994 0.133135
0.8 0.36 3.0667 0.127159
0.8 0.37 3.06354 0.122937
0.8 0.38 3.05889 0.118461
0.8 0.39 3.05887 0.112565
0.8 0.4 3.05658 0.107179
0.8 0.41 3.05376 0.104105
0.8 0.42 3.05034 0.12758
0.8 0.43 3.04879 0.0991194
0.8 0.44 3.04736 0.0956461
0.8 0.45 3.04773 0.0898543
0.8 0.46 3.04274 0.0892393
0.8 0.47 3.04287 0.0843141
0.8 0.48 3.04128 0.0824848
0.8 0.49 3.04146 0.080491
0.8 0.5 3.03883 0.0793783
0.8 0.51 3.03829 0.0786938
0.8 0.52 3.03752 0.0759499
0.8 0.53 3.03595 0.0745378
0.8 0.54 3.03556 0.0742514
0.8 0.55 3.0351 0.0734795
0.8 0.56 3.03287 0.0695909
0.8 0.57 3.03346 0.0712072
0.8 0.58 3.03271 0.0681974
0.8 0.59 3.03246 0.0702304
0.81 0.1 3.34896 0.590365
0.81 0.11 3.31857 0.539871
0.81 0.12 3.2917 0.508448
0.81 0.13 3.26834 0.468778
0.81 0.14 3.24464 0.432237
0.81 0.15 3.22874 0.404953
0.81 0.16 3.211 0.375289
0.81 0.17 3.1953 0.343189
0.81 0.18 3.18056 0.331389
0.81 0.19 3.16847 0.303337
0.81 0.2 3.16067 0.286122
0.81 0.21 3.14851 0.266258
0.81 0.22 3.13735 0.251264
0.81 0.23 3.12833 0.233442
0.81 0.24 3.12102 0.221781
0.81 0.25 3.11251 0.206146
0.81 0.26 3.10519 0.198815
0.81 0.27 3.10085 0.185198
0.81 0.28 3.09508 0.17755
0.81 0.29 3.08815 0.163831
0.81 0.3 3.08421 0.155543
0.81 0.31 3.07717 0.1485
0.81 0.32 3.07521 0.141813
0.81 0.33 3.06897 0.133286
0.81 0.34 3.067 0.12796
0.81 0.35 3.06095 0.120033
0.81 0.36 3.0611 0.114494
0.81 0.37 3.05693 0.110585
0.81 0.38 3.053 0.104231
0.81 0.39 3.05111 0.0996122
0.81 0.4 3.04803 0.0960901
0.81 0.41 3.04696 0.0939199
0.81 0.42 3.04585 0.0921231
0.81 0.43 3.04185 0.0837869
0.81 0.44 3.04247 0.0836881
0.81 0.45 3.04077 0.0805816
0.81 0.46 3.0378 0.07701
0.81 0.47 3.03742 0.126649
0.81 0.48 3.03386 0.0710786
0.81 0.49 3.03428 0.0699752
0.81 0.5 3.03365 0.0703155
0.81 0.51 3.03393 0.0671286
0.81 0.52 3.03187 0.0667281
0.81 0.53 3.03246 0.0628242
0.81 0.54 3.03079 0.0641281
0.81 0.55 3.02869 0.0629485
0.81 0.56 3.03116 0.0625347
0.81 0.57 3.02661 0.0590443
0.81 0.58 3.02856 0.0598053
0.81 0.59 3.0294 0.0612236
0.82 0.1 3.33255 0.564107
0.82 0.11 3.29739 0.512674
0.82 0.12 3.28114 0.476573
0.82 0.13 3.25426 0.440143
0.82 0.14 3.23054 0.402188
0.82 0.15 3.21417 0.379158
0.82 0.16 3.19655 0.348788
0.82 0.17 3.18286 0.32233
0.82 0.18 3.17239 0.308071
0.82 0.19 3.16004 0.28355
0.82 0.2 3.14399 0.261024
0.82 0.21 3.13862 0.249227
0.82 0.22 3.12767 0.232146
0.82 0.23 3.11821 0.215648
0.82 0.24 3.11414 0.20709
0.82 0.25 3.10293 0.192277
0.82 0.26 3.09998 0.180859
0.82 0.27 3.09172 0.170575
0.82 0.28 3.0863 0.160006
0.82 0.29 3.07882 0.147463
0.82 0.3 3.0733 0.140219
0.82 0.31 3.07101 0.134936
0.82 0.32 3.06578 0.124525
0.82 0.33 3.06279 0.121046
0.82 0.34 3.05941 0.116538
0.82 0.35 3.0562 0.489567
0.82 0.36 3.05266 0.103424
0.82 0.37 3.04797 0.0971962
0.82 0.38 3.04723 0.0946185
0.82 0.39 3.04671 0.142092
0.82 0.4 3.04376 0.0851651
0.82 0.41 3.04192 0.0830923
0.82 0.42 3.04096 0.0794974
0.82 0.43 3.03765 0.0739907
0.82 0.44 3.03828 0.0726756
0.82 0.45 3.03479 0.0695017
0.82 0.46 3.03353 0.0675426
0.82 0.47 3.03341 0.066071
0.82 0.48 3.0318 0.0630829
0.82 0.49 3.03115 0.062991
0.82 0.5 3.02973 0.059965
0.82 0.51 3.02753 0.0595164
0.82 0.52 3.0265 0.0568799
0.82 0.53 3.02623 0.0545939
0.82 0.54 3.02619 0.0557508
0.82 0.55 3.02721 0.0544914
0.82 0.56 3.0258 0.0532216
0.82 0.57 3.02521 0.0540879
0.82 0.58 3.02392 0.0517076
0.82 0.59 3.02565 0.0530367
0.83 0.1 3.31107 0.527061
0.83 0.11 3.28244 0.486165
0.83 0.12 3.26049 0.70433
0.83 0.13 3.23811 0.41311
0.83 0.14 3.21841 0.381756
0.83 0.15 3.20058 0.353181
0.83 0.16 3.18489 0.322523
0.83 0.17 3.17377 0.306711
0.83 0.18 3.15842 0.282082
0.83 0.19 3.14824 0.26511
0.83 0.2 3.13928 0.246256
0.83 0.21 3.12579 0.230229
0.83 0.22 3.11747 0.210165
0.83 0.23 3.10825 0.199252
0.83 0.24 3.1024 0.187781
0.83 0.25 3.0965 0.174357
0.83 0.26 3.08801 0.163518
0.83 0.27 3.08159 0.155587
0.83 0.28 3.07831 0.144885
0.83 0.29 3.07166 0.135844
0.83 0.3 3.06555 0.125702
0.83 0.31 3.06459 0.121198
0.83 0.32 3.05998 0.115307
0.83 0.33 3.05695 0.106317
0.83 0.34 3.05188 0.0992775
0.83 0.35 3.05226 0.0975449
0.83 0.36 3.04505 0.0908988
0.83 0.37 3.04384 0.0852691
0.83 0.38 3.04205 0.0826466
0.83 0.39 3.04031 0.078311
0.83 0.4 3.0371 0.0925666
0.83 0.41 3.0369 0.069602
0.83 0.42 3.03456 0.0684903
0.83 0.43 3.0306 0.0649993
0.83 0.44 3.03051 0.061508
0.83 0.45 3.0294 0.0604994
0.83 0.46 3.02962 0.0567786
0.83 0.47 3.02796 0.0568367
0.83 0.48 3.02587 0.0530058
0.83 0.49 3.02591 0.0509856
0.83 0.5 3.02592 0.0570782
0.83 0.51 3.02485 0.0514163
0.83 0.52 3.02267 0.0498188
0.83 0.53 3.02247 0.0480924
0.83 0.54 3.02267 0.0469916
0.83 0.55 3.02271 0.0481289
0.83 0.56 3.02162 0.046401
0.83 0.57 3.02198 0.0467687
0.83 0.58 3.02015 0.0446623
0.83 0.59 3.02179 0.0467053
0.84 0.1 3.29816 0.498795
0.84 0.11 3.26872 0.464051
0.84 0.12 3.24524 0.418094
0.84 0.13 3.22527 0.387381
0.84 0.14 3.2058 0.357474
0.84 0.15 3.18932 0.33699
0.84 0.16 3.17562 0.305682
0.84 0.17 3.15998 0.281414
0.84 0.18 3.14637 0.263053
0.84 0.19 3.14023 0.243828
0.84 0.2 3.12779 0.232309
0.84 0.21 3.11854 0.213734
0.84 0.22 3.11062 0.194754
0.84 0.23 3.10172 0.185377
0.84 0.24 3.09613 0.173948
0.84 0.25 3.08786 0.161665
0.84 0.26 3.07924 0.148901
0.84 0.27 3.07406 0.140573
0.84 0.28 3.06953 0.130971
0.84 0.29 3.06331 0.143523
0.84 0.3 3.06057 0.114942
0.84 0.31 3.05811 0.108019
0.84 0.32 3.05365 0.101267
0.84 0.33 3.05067 0.0965597
0.84 0.34 3.04826 0.0912844
0.84 0.35 3.04333 0.0861328
0.84 0.36 3.04061 0.0802561
0.84 0.37 3.03926 0.0750954
0.84 0.38 3.03577 0.0715526
0.84 0.39 3.03499 0.0692764
0.84 0.4 3.03313 0.062786
0.84 0.41 3.03174 0.0611511
0.84 0.42 3.03021 0.0578381
0.84 0.43 3.02885 0.0561735
0.84 0.44 3.02631 0.0528186
0.84 0.45 3.02569 0.0520673
0.84 0.46 3.02534 0.0485766
0.84 0.47 3.02406 0.0476958
0.84 0.48 3.02317 0.0470495
0.84 0.49 3.02189 0.0441134
0.84 0.5 3.02274 0.0430239
0.84 0.51 3.02137 0.0430169
0.84 0.52 3.01878 0.0407267
0.84 0.53 3.02014 0.0412257
0.84 0.54 3.01883 0.0393079
0.84 0.55 3.01863 0.0398894
0.84 0.56 3.0183 0.0395158
0.84 0.57 3.01686 0.0386119
0.84 0.58 3.01794 0.04012
0.84 0.59 3.01616 0.0389671
0.85 0.1 3.281 0.473779
0.85 0.11 3.25331 0.432562
0.85 0.12 3.23061 0.398445
0.85 0.13 3.21166 0.36331
0.85 0.14 3.19195 0.335162
0.85 0.15 3.17799 0.307402
0.85 0.16 3.16329 0.287778
0.85 0.17 3.14872 0.263167
0.85 0.18 3.13678 0.243537
0.85 0.19 3.12646 0.22669
0.85 0.2 3.11534 0.211408
0.85 0.21 3.10735 0.196596
0.85 0.22 3.10007 0.180492
0.85 0.23 3.08984 0.16769
0.85 0.24 3.08585 0.158911
0.85 0.25 3.08069 0.146986
0.85 0.26 3.07397 0.13851
0.85 0.27 3.06857 0.127056
0.85 0.28 3.06492 0.11785
0.85 0.29 3.05703 0.10981
0.85 0.3 3.05509 0.103611
0.85 0.31 3.04854 0.0955103
0.85 0.32 3.04859 0.0916149
0.85 0.33 3.04609 0.085353
0.85 0.34 3.04091 0.0794372
0.85 0.35 3.03879 0.0800783
0.85 0.36 3.03629 0.068225
0.85 0.37 3.03346 0.0646926
0.85 0.38 3.03145 0.0634003
0.85 0.39 3.02912 0.0583875
0.85 0.4 3.02831 0.0545781
0.85 0.41 3.02559 0.0536392
0.85 0.42 3.02613 0.0493011
0.85 0.43 3.02362 0.0479591
0.85 0.44 3.02345 0.0465522
0.85 0.45 3.02162 0.0430046
0.85 0.46 3.02265 0.0419863
0.85 0.47 3.02087 0.0392501
0.85 0.48 3.01996 0.0397745
0.85 0.49 3.0182 0.0429179
0.85 0.5 3.01678 0.0366786
0.85 0.51 3.01813 0.0356506
0.85 0.52 3.01769 0.0366177
0.85 0.53 3.01663 0.0352932
0.85 0.54 3.01605 0.0338994
0.85 0.55 3.01677 0.0345665
0.85 0.56 3.01532 0.0334645
0.85 0.57 3.01445 0.0340422
0.85 0.58 3.01524 0.0349319
0.85 0.59 3.0152 0.0336687
0.86 0.1 3.26266 0.444479
0.86 0.11 3.2401 0.408417
0.86 0.12 3.21728 0.371084
0.86 0.13 3.19862 0.349913
0.86 0.14 3.18445 0.315281
0.86 0.15 3.16608 0.289618
0.86 0.16 3.15293 0.267191
0.86 0.17 3.14036 0.247471
0.86 0.18 3.12625 0.229873
0.86 0.19 3.12096 0.21175
0.86 0.2 3.10775 0.196348
0.86 0.21 3.09938 0.181686
0.86 0.22 3.0925 0.166942
0.86 0.23 3.08516 0.156631
0.86 0.24 3.07857 0.145379
0.86 0.25 3.07233 0.133319
0.86 0.26 3.06664 0.12312
0.86 0.27 3.06043 0.112603
0.86 0.28 3.05612 0.107169
0.86 0.29 3.05183 0.100581
0.86 0.3 3.04752 0.0915048
0.86 0.31 3.04585 0.0856649
0.86 0.32 3.04224 0.0809778
0.86 0.33 3.03839 0.0742603
0.86 0.34 3.03606 0.438662
0.86 0.35 3.0335 0.065211
0.86 0.36 3.03205 0.0600567
0.86 0.37 3.02891 0.0569198
0.86 0.38 3.02725 0.0667554
0.86 0.39 3.02492 0.053906
0.86 0.4 3.02422 0.0479804
0.86 0.41 3.02271 0.0449902
0.86 0.42 3.02167 0.0416204
0.86 0.43 3.02047 0.0394391
0.86 0.44 3.02022 0.0379262
0.86 0.45 3.01843 0.0365236
