0.95 0.46 3.00146 0.00310093
0.95 0.47 3.00123 0.0032873
0.95 0.48 3.00136 0.00365867
0.95 0.49 3.00195 0.00442872
0.95 0.5 3.00217 0.00486224
0.96 0.46 3.00129 0.0026695
0.96 0.47 3.00121 0.00285388
0.96 0.48 3.00165 0.0034149
0.96 0.49 3.002 0.0042741
0.96 0.5 3.00231 0.00478662
0.97 0.46 3.00093 0.0024122
0.97 0.47 3.00135 0.0029935
0.97 0.48 3.00192 0.00398885
0.97 0.49 3.00234 0.00466352
0.97 0.5 3.00243 0.00543323
0.98 0.46 3.00152 0.00289
0.98 0.47 3.00181 0.00361884
0.98 0.48 3.00214 0.0044617
0.98 0.49 3.00281 0.00593509
0.98 0.5 3.00306 0.00635459
0.99 0.46 3.00188 0.00380223
0.99 0.47 3.00238 0.00455465
0.99 0.48 3.00328 0.00554933
0.99 0.49 3.00347 0.00661581
0.99 0.5 3.00412 0.00784967
